Date,Open,High,Low,Close,Volume,Market Cap
21-Aug-14,3.8,3.89,3.37,3.38,241925.00,"17,412,100"
20-Aug-14,3.36,3.91,3.18,3.81,722557.00,"15,377,700"
19-Aug-14,1.55,3.32,1.44,3.32,674022.00,"7,077,960"
18-Aug-14,2.36,2.49,1.37,1.54,699964.00,"10,783,300"
17-Aug-14,2.94,3.04,2.2,2.36,370021.00,"13,439,000"
16-Aug-14,3.64,3.64,2.92,2.92,296592.00,"16,619,900"
15-Aug-14,4.09,4.41,3.41,3.64,276892.00,"18,640,900"
14-Aug-14,4.87,4.91,3.87,4.06,197663.00,"22,211,800"
13-Aug-14,5.02,5.09,4.34,4.86,287212.00,"22,864,000"
12-Aug-14,5.07,5.15,4.91,5.02,94300.00,"23,097,300"
11-Aug-14,5.72,5.74,5.05,5.08,223309.00,"26,027,300"
10-Aug-14,5.6,5.86,5.39,5.72,218033.00,"25,451,100"
9-Aug-14,6.03,6.04,5.53,5.59,235890.00,"27,396,600"
8-Aug-14,5.66,6.05,5.65,5.99,269415.00,"25,676,800"
7-Aug-14,5.77,5.84,5.49,5.65,140303.00,"26,184,200"
6-Aug-14,5.39,5.89,5.39,5.77,211361.00,"24,444,200"
5-Aug-14,5.31,5.47,5.2,5.41,107685.00,"24,053,200"
4-Aug-14,5.82,5.82,5.3,5.31,179607.00,"26,380,600"
3-Aug-14,5.7,6.13,5.58,5.8,280722.00,"25,819,300"
2-Aug-14,5.63,6,5.62,5.71,185190.00,"25,475,400"
1-Aug-14,5.55,5.81,5.22,5.64,252698.00,"25,079,000"
31-Jul-14,4.46,5.61,4.39,5.57,387401.00,"20,134,700"
30-Jul-14,4.8,4.94,4.3,4.45,329136.00,"21,674,000"
29-Jul-14,5.19,5.28,4.68,4.79,294949.00,"23,416,800"
28-Jul-14,5.83,5.87,5.17,5.17,405543.00,"26,303,900"
27-Jul-14,5.97,5.97,5.71,5.83,175722.00,"26,902,000"
26-Jul-14,6.08,6.08,5.77,5.97,175004.00,"27,359,100"
25-Jul-14,6.18,6.22,6.02,6.07,234015.00,"27,805,400"
24-Jul-14,6.37,6.49,6.13,6.18,167948.00,"28,622,700"
23-Jul-14,6.4,6.69,6.35,6.37,134307.00,"28,768,400"
22-Jul-14,6.76,6.76,6.26,6.41,183517.00,"30,373,400"
21-Jul-14,7.11,7.15,6.69,6.77,121175.00,"31,914,400"
20-Jul-14,7.06,7.26,6.96,7.11,137239.00,"31,670,100"
19-Jul-14,7.21,7.23,7,7.06,99443.00,"32,320,400"
18-Jul-14,7.42,7.9,6.95,7.21,729493.00,"33,232,100"
17-Jul-14,6.38,7.78,6.25,7.44,699285.00,"28,560,700"
16-Jul-14,6.32,6.5,5.75,6.35,351827.00,"28,261,700"
15-Jul-14,6.18,6.46,5.67,6.3,388889.00,"27,620,600"
14-Jul-14,6.36,6.44,6.04,6.2,255024.00,"28,401,500"
13-Jul-14,6.54,6.65,6.33,6.35,189565.00,"29,207,800"
12-Jul-14,6.57,6.7,6.45,6.54,136625.00,"29,318,500"
11-Jul-14,6.77,6.98,6.48,6.52,354126.00,"30,178,400"
10-Jul-14,7.11,7.15,6.36,6.79,299842.00,"31,652,000"
9-Jul-14,7.17,7.41,7.09,7.1,255938.00,"31,920,700"
8-Jul-14,6.98,7.64,6.82,7.17,578868.00,"31,048,700"
7-Jul-14,6.67,6.87,6.16,6.53,237262.00,"29,664,700"
6-Jul-14,7.13,7.33,6.02,6.66,349136.00,"31,701,100"
5-Jul-14,7.5,7.54,6.48,7.12,414546.00,"33,295,300"
4-Jul-14,7.77,8.05,7.56,7.56,250875.00,"34,491,300"
3-Jul-14,7,8.37,6.19,7.82,946899.00,"31,051,700"
2-Jul-14,7.97,8.3,6.14,6.99,1070360.00,"35,317,900"
1-Jul-14,8.93,9.13,7.82,7.9,689084.00,"39,564,800"
30-Jun-14,9.19,9.44,8.28,8.93,1216120.00,"40,669,900"
29-Jun-14,9.51,9.73,9.12,9.23,262898.00,"42,086,500"
28-Jun-14,9.84,9.86,9.34,9.53,287441.00,"43,494,000"
27-Jun-14,10.07,10.25,9.84,10.09,362067.00,"44,475,800"
26-Jun-14,8.97,10.63,8.97,10,942175.00,"39,622,400"
25-Jun-14,9.42,9.53,8.99,8.99,243528.00,"41,587,200"
24-Jun-14,9.8,9.9,9.44,9.44,327520.00,"43,214,300"
23-Jun-14,9.45,10.03,9.45,9.8,345384.00,"41,650,300"
22-Jun-14,9.3,9.95,9.27,9.46,287288.00,"40,952,800"
21-Jun-14,10.24,10.24,8.91,9.29,1003310.00,"45,082,300"
20-Jun-14,10.98,12.4,8.92,10.34,4047720.00,"48,306,500"
19-Jun-14,10.22,11.12,10,10.97,589450.00,"44,912,000"
18-Jun-14,10.29,10.52,9.91,10.22,475249.00,"45,190,900"
17-Jun-14,10.12,10.45,10.04,10.21,305768.00,"44,424,600"
16-Jun-14,10.23,10.44,10.09,10.13,427550.00,"44,871,400"
15-Jun-14,10.24,10.35,9.54,10.35,274260.00,"44,895,900"
14-Jun-14,10.68,10.68,9.78,10.24,514834.00,"46,763,800"
13-Jun-14,10.16,10.89,10.16,10.64,426354.00,"44,453,800"
12-Jun-14,10.38,11.35,10.02,10.18,895885.00,"45,377,400"
11-Jun-14,11.65,11.65,10.27,10.27,724358.00,"50,928,300"
10-Jun-14,9.56,11.84,9.42,11.65,1541710.00,"41,793,000"
9-Jun-14,9.5,9.82,8.68,9.54,1311350.00,"41,476,200"
8-Jun-14,10.42,11,8.75,9.5,1585220.00,"45,474,400"
7-Jun-14,11.8,11.8,10.38,10.38,506101.00,"51,452,900"
6-Jun-14,10.61,12.1,10.15,11.77,1613890.00,"46,236,900"
5-Jun-14,12.46,12.62,10.61,10.61,1336970.00,"54,275,500"
4-Jun-14,13.83,13.89,12.03,12.5,1454730.00,"60,216,600"
3-Jun-14,14.52,14.67,12.81,13.9,3096930.00,"63,173,000"
2-Jun-14,12.92,16,12.73,14.48,4918700.00,"56,183,900"
1-Jun-14,11.24,13.75,11.19,12.93,3460750.00,"48,841,800"
31-May-14,11.09,12.5,10.99,11.33,2675190.00,"48,142,000"
30-May-14,9.38,11.97,8.41,11.05,5769570.00,"40,678,700"
29-May-14,7.16,9.94,6.13,9.38,6110000.00,"31,060,800"
28-May-14,10.59,10.68,6.94,7.21,3909160.00,"45,895,300"
27-May-14,11.27,12.07,8.31,10.57,3730600.00,"48,786,600"
26-May-14,15.02,15.18,8.4,11.29,260919.00,"64,986,200"
25-May-14,12.06,15.15,11.85,15.13,3625030.00,"52,126,000"
24-May-14,13.51,13.85,10.63,12.1,3637020.00,"58,371,700"
23-May-14,11.15,15.03,11.06,13.49,7267510.00,"48,114,100"
22-May-14,8,11.23,7.98,11.23,4383980.00,"34,518,300"
21-May-14,6.88,8,6.78,7.99,1414570.00,"29,664,200"
20-May-14,6.93,7.06,6.13,6.88,1290930.00,"29,834,300"
19-May-14,6.48,7.22,6.12,6.94,1655720.00,"27,873,100"
18-May-14,4.71,6.38,4.22,6.38,2041030.00,"20,236,200"
17-May-14,5.92,6.07,4.11,4.74,1637800.00,"25,430,500"
16-May-14,5.84,6.62,4.99,5.92,2408390.00,"25,025,600"
15-May-14,4.01,7.34,4,5.76,3215550.00,"17,183,700"
14-May-14,2.75,4.69,2.72,4.01,1721090.00,"11,779,400"
13-May-14,2.47,2.8,2.43,2.77,415759.00,"10,560,100"
12-May-14,2.56,2.66,2.15,2.47,760914.00,"10,934,800"
11-May-14,2.54,2.82,2.54,2.57,569871.00,"10,825,500"
10-May-14,2.23,2.88,2.04,2.57,854388.00,"9,492,880"
9-May-14,1.65,2.33,1.63,2.23,520876.00,"7,011,350"
8-May-14,1.61,1.74,1.61,1.65,84669.00,"6,841,980"
7-May-14,1.61,1.69,1.56,1.63,100953.00,"6,817,910"
6-May-14,1.68,1.71,1.6,1.61,75746.00,"7,096,260"
5-May-14,1.56,1.84,1.52,1.67,291678.00,"6,598,260"
4-May-14,1.19,1.7,1.16,1.55,275743.00,"5,002,930"
3-May-14,1.35,1.35,1.14,1.2,93670.00,"5,661,610"
2-May-14,1.51,1.54,1.18,1.35,171901.00,"6,343,910"
1-May-14,1.54,1.59,1.47,1.52,232684.00,"6,438,560"
30-Apr-14,1.63,1.66,1.49,1.54,38202.00,"6,827,410"
29-Apr-14,1.67,1.7,1.45,1.64,302458.00,"6,952,590"
28-Apr-14,1.67,1.77,1.62,1.67,198793.00,"6,957,830"
27-Apr-14,1.7,2,1.54,1.71,509028.00,"7,054,200"
26-Apr-14,1.71,2.41,1.39,1.72,1204200.00,"7,094,160"
25-Apr-14,1.06,1.97,1,1.69,794049.00,"4,372,240"
24-Apr-14,0.871977,1.15,0.871977,1.06,329106.00,"3,596,660"
23-Apr-14,0.722732,1.01,0.713825,0.873071,196373.00,"2,973,610"
22-Apr-14,0.707657,0.728795,0.666159,0.722089,72972.00,"2,903,710"
21-Apr-14,0.722222,0.745336,0.673071,0.708118,29266.00,"2,955,240"
20-Apr-14,0.747391,0.754119,0.689135,0.722926,30229.00,"3,050,050"
19-Apr-14,0.794215,0.794215,0.701508,0.736829,57416.00,"3,232,440"
18-Apr-14,0.618219,1.03,0.612899,0.789777,293384.00,"2,509,430"
17-Apr-14,0.657735,0.669649,0.610727,0.615856,19435.00,"2,662,660"
16-Apr-14,0.655849,0.687299,0.631659,0.655656,23860.00,"2,647,720"
15-Apr-14,0.587995,0.653352,0.576325,0.647564,28751.00,"2,367,280"
14-Apr-14,0.538982,0.6012,0.521968,0.583917,29214.00,"2,164,120"
13-Apr-14,0.572342,0.576653,0.520363,0.539027,15789.00,"2,291,840"
12-Apr-14,0.548831,0.591372,0.535384,0.571875,18959.00,"2,191,980"
11-Apr-14,0.453743,0.576868,0.441314,0.548907,18946.00,"1,807,350"
10-Apr-14,0.587616,0.591656,0.44896,0.457036,16417.00,"2,334,430"
9-Apr-14,0.603431,0.61673,0.583104,0.587437,9604.00,"2,390,830"
8-Apr-14,0.606079,0.628222,0.580698,0.603018,21411.00,"2,395,150"
7-Apr-14,0.6478,0.64933,0.590722,0.6041,45233.00,"2,552,670"
6-Apr-14,0.700828,0.723713,0.630182,0.641513,13167.00,"2,754,220"
5-Apr-14,0.640305,0.703904,0.620445,0.700444,28674.00,"2,509,580"
4-Apr-14,0.640371,0.662537,0.62528,0.648937,11863.00,"2,502,840"
3-Apr-14,0.614065,0.666765,0.573639,0.638183,18610.00,"2,393,680"
2-Apr-14,0.725259,0.740497,0.589991,0.615044,21722.00,"2,819,600"
1-Apr-14,0.641783,0.747204,0.638385,0.724105,36211.00,"2,488,370"
31-Mar-14,0.665123,0.68689,0.624873,0.641774,15608.00,"2,571,600"
30-Mar-14,0.708306,0.710038,0.612809,0.662486,30985.00,"2,731,140"
29-Mar-14,0.709294,0.728762,0.702573,0.703475,23667.00,"2,727,370"
28-Mar-14,0.692062,0.774768,0.683257,0.697426,27851.00,"2,653,470"
27-Mar-14,0.864728,0.865513,0.6835,0.6835,32991.00,"3,305,920"
26-Mar-14,0.819494,0.870226,0.79043,0.858815,39790.00,"3,124,140"
25-Mar-14,0.868912,0.900979,0.795766,0.8201,78095.00,"3,302,840"
24-Mar-14,0.719851,0.892484,0.700397,0.866518,136677.00,"2,727,950"
23-Mar-14,0.715596,0.728952,0.693478,0.718257,34977.00,"2,703,390"
22-Mar-14,0.704266,0.718955,0.681694,0.71468,24618.00,"2,652,100"
21-Mar-14,0.724498,0.751899,0.679063,0.704648,28087.00,"2,719,600"
20-Mar-14,0.743256,0.755714,0.701852,0.725089,42290.00,"2,781,320"
19-Mar-14,0.750897,0.768236,0.728004,0.743559,35742.00,"2,800,990"
18-Mar-14,0.77927,0.780172,0.730293,0.75221,39252.00,"2,897,450"
17-Mar-14,0.772496,0.821393,0.749368,0.781925,34416.00,"2,863,030"
16-Mar-14,0.791673,0.800764,0.755205,0.775647,39429.00,"2,924,440"
15-Mar-14,0.812077,0.816057,0.739031,0.7912,30817.00,"2,979,000"
14-Mar-14,0.83338,0.84608,0.78516,0.811341,26274.00,"3,057,150"
13-Mar-14,0.865569,0.895094,0.810772,0.833336,31123.00,"3,166,030"
12-Mar-14,0.888208,0.953882,0.858214,0.865936,39530.00,"3,238,290"
11-Mar-14,0.807598,0.922435,0.764712,0.8913,42234.00,"2,934,810"
10-Mar-14,0.872114,0.91216,0.745242,0.810256,45946.00,"3,159,030"
9-Mar-14,0.913189,0.958778,0.806353,0.872964,48781.00,"3,296,790"
8-Mar-14,0.911867,0.953494,0.85686,0.914905,70281.00,"3,285,680"
7-Mar-14,1.06,1.1,0.877912,0.877912,112877.00,"3,787,000"
6-Mar-14,1.03,1.05,0.952003,1.05,68896.00,"3,692,890"
5-Mar-14,0.987192,1.07,0.941151,1.03,93138.00,"3,515,760"
4-Mar-14,1.21,1.21,0.970883,0.987557,90550.00,"4,283,970"
3-Mar-14,1.03,4.4,0.935749,1.21,271197.00,"3,651,050"
2-Mar-14,0.936036,1.08,0.815903,1.03,148259.00,"3,298,980"
1-Mar-14,0.549616,1.07,0.528973,0.937342,252311.00,"1,929,800"
28-Feb-14,0.618662,0.625539,0.458697,0.550661,60517.00,"2,163,860"
27-Feb-14,0.616643,0.742251,0.549852,0.61939,15148.00,"2,148,350"
26-Feb-14,0.620399,0.739818,0.494515,0.619451,49321.00,"2,153,440"
25-Feb-14,0.839383,0.839383,0.527474,0.527474,69493.00,"2,902,860"
24-Feb-14,1.18,1.19,0.418532,0.841903,109256.00,"4,082,000"
23-Feb-14,1.15,3.36,0.623443,1.15,115234.00,"3,945,250"
22-Feb-14,1.12,1.26,0.696502,1.24,101024.00,"3,833,460"
21-Feb-14,1.05,1.33,1.02,1.13,83008.00,"3,590,320"
20-Feb-14,0.941944,1.23,0.894865,1.06,93281.00,"3,196,180"
19-Feb-14,1.04,1.21,0.851995,0.941647,60551.00,"3,497,850"
18-Feb-14,1.18,1.5,0.841751,1.04,160779.00,"3,960,320"
17-Feb-14,0.406039,1.5,0.402588,1.45,178618.00,"1,360,260"
16-Feb-14,0.32584,0.459833,0.310345,0.406976,28017.00,"1,085,280"
15-Feb-14,0.331111,0.354461,0.219434,0.314865,21119.00,"1,092,120"
14-Feb-14,0.213899,0.378883,0.213899,0.374024,15422.00,"702,537"
